overall,verified,reviewTime,reviewerID,asin,reviewerName,summary,unixReviewTime,vote
5,TRUE,6/25/2015,A3UEQ1CYG8E6D2,B000LRPGF6,Mr. G,Great Shave,1435190400,0
5,TRUE,6/4/2015,ARKOOHXBLCOOP,B000LRPGF6,S. Kohl,Closer and smoother,1433376000,0
5,TRUE,4/29/2015,A25SZV39AG8LUQ,B000LRPGF6,scott,Best shave cream of ever used the richest youll find ...,1430265600,0
4,TRUE,9/3/2014,A1ZBJ03O1D78CS,B000LRPGF6,Adam E. Fields,Quality ingredients but you need a brush,1409702400,0
3,TRUE,11/24/2013,A3MSIMW9K5METI,B000LRPGF6,dmhmm,Take it or leave it,1385251200,0
5,TRUE,9/27/2013,A22GY8IOSBB9BG,B000LRPGF6,Inlet Sound,Great DE shave. No Cuts,1380240000,0
5,FALSE,5/28/2013,A30NNLD0AT6J8T,B000LRPGF6,Paul G. Atkinson,Single Best Shave Ive Had,1369699200,0
5,TRUE,4/26/2013,A117XUS2KI1M04,B000LRPGF6,Mike Zombie Prepper,Lathers up great/ gives a smooth shave,1366934400,0
4,TRUE,4/12/2013,AV37OT7S682UW,B000LRPGF6,Sandi,Do the D,1365724800,0
5,TRUE,6/24/2012,ACUL2NEZAYUNG,B000LRPGF6,Outta Control,Pet Peeve,1340496000,0
5,TRUE,9/14/2011,A2OYNAAZK2PY7V,B000LRPGF6,Spencer Aronfeld,It is the best,1315958400,0
1,FALSE,7/16/2010,AI5LL32JKBN4P,B000LRPGF6,D.T.,Not worth it at all,1279238400,8
5,TRUE,4/17/2008,ATDE9JYCPI0L1,B000LZBNJG,Alyssa A. Lappen,Rich,1208390400,8
5,FALSE,1/4/2007,ATDE9JYCPI0L1,B000LZBNJG,Alyssa A. Lappen,Another great value,1167868800,2
5,FALSE,11/9/2005,ATDE9JYCPI0L1,B000LZBNJG,Alyssa A. Lappen,Wonderful,1131494400,0
3,FALSE,2/5/2015,A1JZFGZEZVWQPY,B000LZW5N4,Professor H,Simple,1423094400,0
1,FALSE,2/3/2015,AU0LLORGK9IDR,B000LZW5N4,julesinrose,Awful,1422921600,0
3,FALSE,2/2/2015,A17AHTCKJ4SUT0,B000LZW5N4,Suzinne Barrett,MEH at Most,1422835200,0
3,FALSE,1/29/2015,AW6J9IILGOZY3,B000LZW5N4,Katawampas,Watermelon  Peach  Flowers..Oh My,1422489600,2
5,FALSE,2/14/2015,A1JTTI1KH3DOCY,B000LZW5N4,Doggymcnuggets,it smells very good. Thumbs up,1423872000,0
3,FALSE,2/13/2015,A2YQ7M9GFU3Z65,B000LZW5N4,Librarian,Not for me,1423785600,0
3,FALSE,2/11/2015,A3R9H6OKZHHRJD,B000LZW5N4,LH422,Pleasant/ but nothing special,1423612800,0
5,FALSE,2/11/2015,A1NEIH01B5X6QL,B000LZW5N4,K. Faasse,AMAZING FRAGRANCE,1423612800,0
3,FALSE,2/10/2015,ADYZOSTF9LZLD,B000LZW5N4,ShawnaLanne,Not Offensive,1423526400,0
4,FALSE,2/10/2015,A3MQ15651KGVLJ,B000LZW5N4,Richard The Buying Hearted,Delicate As The Rose That Wears It,1423526400,0
5,FALSE,2/8/2015,A2EXGRAA6QW96Z,B000LZW5N4,J. A. Bell,Fresh/ Fruity/ Floral  Woody,1423353600,0
5,FALSE,2/5/2015,A2V0I904FH7ABY,B000LZW5N4,XNOR,Lasting/ pleasant/ not overbearing perfume,1423094400,0
3,FALSE,2/5/2015,A2NUBL2UYWPBWR,B000LZW5N4,C,Reformulated to new EU standards similar but different to original 90s scent,1423094400,2
5,FALSE,2/2/2015,A1ZPY91VE3IDN1,B000M00V2K,+or-,Quite the surprise/ its a delicious scent in a smooth base,1422835200,0
4,TRUE,8/10/2017,A1SCNB4DE7XPKT,B000MEKG30,inquisitiveone,Four Stars,1502323200,0
5,TRUE,6/25/2017,AQK1T1V94EUSP,B000MEKG30,Amazon Customer,Five Stars,1498348800,0
5,TRUE,4/26/2017,A25BQ9WBPFU53O,B000MEKG30,embrown79,Best. Toothpaste. Ever.,1493164800,3
5,TRUE,12/13/2016,A1JH23815DVN5K,B000MEKG30,Beth,Great texture/ great packaging/ etc,1481587200,0
5,TRUE,11/27/2016,A6UV1YIY6LVOI,B000MEKG30,Amazon Customer,the mint flavor was really nice,1480204800,0
5,TRUE,9/9/2016,A35YXEDATMIJ9S,B000MEKG30,asma,Five Stars,1473379200,0
5,TRUE,5/20/2016,A2XRSLJ5U169XP,B000MEKG30,Tara,Love this stuff,1463702400,3
5,TRUE,7/11/2015,A4Z5J9NAHEHDA,B000MEKG30,Kexin Liu,Five Stars,1436572800,0
5,TRUE,5/28/2015,A2G70Q3AE4Z8LJ,B000MEKG30,JINGSI HUANG,Five Stars,1432771200,0
5,TRUE,12/23/2014,A6WJQ1C01N36K,B000MEKG30,Dog Mom,Okay I changed my mind,1419292800,35
5,TRUE,12/6/2014,A3NSTXT3F7CKW8,B000MEKG30,Jennifer Xu,Five Stars,1417824000,0
5,FALSE,11/6/2014,AZ90LWO8QPGV1,B000MEKG30,HW9001,Impressive,1415232000,0
4,FALSE,1/16/2016,A28Q9KZGZEDKTZ,B000MIF2S0,Hillary,Good/ but darker than expected,1452902400,0
3,TRUE,8/8/2015,A21DO3PPOL66R0,B000MIF2S0,singsong,Best for dry skins,1438992000,0
3,TRUE,5/21/2015,A2HSF1ZJGUQ54J,B000MIF2S0,Anna C,Ok/ but nothing great.,1432166400,0
1,TRUE,1/17/2013,A1WGPDULPPPXF7,B000MIF2S0,Elaine Motyl,Doesnt match my skin color,1358380800,0
4,FALSE,9/20/2005,A3CJ7MHAS9IMAM,B000MIH34Q,Dom Miliano,Great product/ Less than ideal packaging,1127174400,53
5,TRUE,1/24/2018,AC5DFMPT2E0K2,B000MIH34Q,Ahri,I expected to love this product because of the reviews but didnt expect ...,1516752000,0
5,TRUE,1/21/2018,A12C1OTJ37UUG7,B000MIH34Q,C. Jackson,Best chapstick. Expensive though.,1516492800,0
4,FALSE,7/9/2017,A1ZV5SF171FFMK,B000MIH34Q,Lenoire,While/ this minty lip balm is targeted towards men ...,1499558400,0
4,TRUE,12/6/2016,A2VC48WIMY6L6E,B000MIH34Q,The Travel Blogger,Four Stars,1480982400,0
5,TRUE,9/3/2016,A2V6W8QRKFONHX,B000MIH34Q,Book trader,Five Stars,1472860800,0
5,TRUE,7/24/2016,A2JJGW91A6LIHU,B000MIH34Q,WRKnowlton,Another quality product by Jack Black.,1469318400,0
5,TRUE,6/8/2016,A3VCQX0VZV9I7L,B000MIH34Q,Big Anthony,Five Stars,1465344000,0
5,FALSE,4/18/2016,A3OP1NKCMO99U2,B000MIH34Q,Amazon Customer,Five Stars,1460937600,0
5,TRUE,1/15/2016,A2B9G3FN56R86G,B000MIH34Q,Nolan Moskowitz,Best lip balm around,1452816000,0
5,TRUE,12/17/2015,A35LHXY2XGM424,B000MIH34Q,Chase,Five Stars,1450310400,0
5,FALSE,11/1/2015,A34XNPNAD1EVB4,B000MIH34Q,BUCK WINTHROP/ Author of Ocean Drive-A Novel,Awesome Stuff,1446336000,0
4,TRUE,9/21/2015,A3MLY0K05WU4F6,B000MIH34Q,SitaRam,Great lip balm for the dry months,1442793600,0
5,FALSE,8/5/2015,A264H93IURWMJR,B000MIH34Q,TXFL,Five Stars,1438732800,0
4,TRUE,7/20/2015,A1T8FNJK6T5RUP,B000MIH34Q,Lamar,Four Stars,1437350400,0
5,FALSE,7/9/2015,A2XHC2FG0YR0F1,B000MIH34Q,Jasmine,BEST. HANDS DOWN.,1436400000,0
5,FALSE,6/26/2015,APGX3X3M19FO6,B000MIH34Q,Johnnie Dust,Great affordable lip care,1435276800,0
4,TRUE,3/26/2015,A18DHHHRTNZAM0,B000MIH34Q,Raul Saucedo,Four Stars,1427328000,0
4,TRUE,1/20/2015,A2O9BLNNEAH7JI,B000MIH34Q,Hardi,burts bees is better.,1421712000,0
5,TRUE,11/19/2014,A1F6T228BA5Y7,B000MIH34Q,Kelsey,Will definitely try new flavors.,1416355200,0
3,FALSE,11/1/2014,A29AHSM8RDYA2H,B000MIH34Q,gbv4me,DECENT...,1414800000,0
5,TRUE,10/1/2014,A16EEZCPYPEUHF,B000MIH34Q,Steven Walter,great product,1412121600,0
5,TRUE,9/22/2014,A1R3IUM1KVYK5I,B000MIH34Q,Rana,Five Stars,1411344000,0
5,TRUE,7/10/2014,A345JRAM57EGBS,B000MIH34Q,Caroline,Five Stars,1404950400,0
5,TRUE,7/8/2014,A7ZUY93SQIMVM,B000MIH34Q,Mimi,These are great,1404777600,0
5,TRUE,6/4/2014,ACUL2NEZAYUNG,B000MIH34Q,Outta Control,Second time purchasing this item,1401840000,0
5,FALSE,3/19/2014,A32NZK5H2NIM13,B000MIH34Q,Danielle,Lip balm junkie/ checking in,1395187200,0
5,TRUE,1/4/2014,A382QYAWI6F811,B000MIH34Q,spideyns,The Best Lip Therapy/ Wont ever go back to other brands,1388793600,2
4,TRUE,12/20/2013,A1EIPS6D0ZZ4UA,B000MIH34Q,Dvwillis,Jack Black Intense Therapy Lips,1387497600,0
5,TRUE,12/12/2013,A3KDO3XV0MK1GX,B000MIH34Q,Go Blue 99,The best lip balm out there.,1386806400,0
2,TRUE,11/16/2017,A38QHZEEYZKT27,B000MIKEZQ,Amighty,Too hard,1510790400,2
3,TRUE,2/23/2013,A6YEAHCVOHKWM,B000MIH34Q,Toothsquatch,Good stuff- if you dont mind spending the $$,1361577600,0
5,TRUE,2/18/2013,AZ34737QMSG8Q,B000MIH34Q,Ovieda Estrada,Best lip balm Ive found so far,1361145600,4
5,TRUE,1/7/2013,A24FY1EBJ7EWLH,B000MIH34Q,Cabushka,Good unisex product,1357516800,0
5,TRUE,1/5/2013,A3BN5Z996H9TZQ,B000MIH34Q,Julie F.,Cant live without it,1357344000,0
5,TRUE,1/3/2013,A3FD5ERJH03DBV,B000MIH34Q,Adam James,Best lip balm I have used,1357171200,0
5,TRUE,9/18/2012,A1GMN83QQJ5K53,B000MIH34Q,Luvlytrinity,Wow Amazing Lip Balm,1347926400,0
5,TRUE,2/20/2012,A1QBOC76MIOJYP,B000MIH34Q,MyPenName,Great mens lip balm,1329696000,0
5,TRUE,6/17/2017,A3QS776PDEZ773,B000MIKEZQ,Amazon Customer,This is a great clay product,1497657600,0
5,TRUE,12/4/2010,A2V5R832QCSOMX,B000MIH34Q,Leanne,Nice and thick and stays on,1291420800,0
5,FALSE,11/11/2009,A2D4FQHV506EPB,B000MIH34Q,319,One of the best,1257897600,0
5,TRUE,1/25/2017,AYQ14XGJODM9J,B000MIKEZQ,R B,Great product that will go a long way.,1485302400,2
4,TRUE,10/23/2015,A3MLY0K05WU4F6,B000MIKEZQ,SitaRam,Hold is not great for thick medium length hair,1445558400,0
3,TRUE,12/27/2014,A1ER4AGDHQUXYV,B000MIKEZQ,amber143,Very hard clay/ made my hair greasy and weighed down after day long use,1419638400,0
5,FALSE,8/13/2014,AC6LV5D2RKTIR,B000MIKEZQ,Michigoon,The best,1407888000,0
2,TRUE,3/21/2011,A1F9Z42CFF9IAY,B000MIKEZQ,phototristan ,Too clay-like,1300665600,0
3,TRUE,6/24/2016,AV9TAY68SUZRV,B000N2KWOY,Teresa,Disappointed -- not as amazing as reviews suggested,1466726400,0
5,TRUE,2/22/2016,A29XI8QYHVHM7B,B000N2KWOY,TC,name your favorite water-themed vacation spot,1456099200,2
4,TRUE,10/14/2014,A1047EDJ84IMAS,B000N2KWOY,Bea,Exactly what I was looking for,1413244800,0
5,TRUE,8/10/2014,A2M7F89YZJBD6M,B000N2KWOY,Paige,Beautiful Glow,1407628800,0
5,TRUE,9/7/2012,A33B0FFULH1R12,B000N2KWOY,R. Wong,Release Your Inner Vamp...,1346976000,3
5,TRUE,12/25/2016,A1GNYV0RA0EQSS,B000N8CN4U,Olivia,Repeat Buyer Awesome Fragrance,1482624000,0
5,TRUE,9/26/2016,A2C8N6W0XPYJB0,B000N8CN4U,Andrade2005,Five Stars,1474848000,0
4,TRUE,5/18/2016,A2NGZRL0T21VIC,B000N8CN4U,nitnot,... job as hair perfume but the smell is to sweet to strong for me I get a headache,1463529600,0
4,TRUE,4/27/2016,A3B2S40YG11CTQ,B000N8CN4U,Aubrey Frasl,Smells great with no greasy look.,1461715200,0
3,TRUE,3/9/2016,A1TY0I73S2O3YB,B000N8CN4U,arwen g.,Hubbie didnt like it,1457481600,0
5,TRUE,2/16/2015,A2RMXI5NNXFES7,B000N8CN4U,Heather Carroll,Five Stars,1424044800,0
5,FALSE,8/7/2014,AB24Z8PTNQ33I,B000N8CN4U,conniebear,if you like the smell of candy,1407369600,0
5,TRUE,6/9/2014,A29AHSM8RDYA2H,B000N8CN4U,gbv4me,MAKES MY HAIR OH SO TASTY,1402272000,26
5,TRUE,2/7/2014,A1YVUUHT093E0K,B000N8CN4U,Denise,My hair smells great,1391731200,4
3,TRUE,12/22/2013,A1F6T228BA5Y7,B000N8CN4U,Kelsey,Expected a lighter scent,1387670400,11
3,TRUE,11/28/2011,A3K5FYKXXOHPI5,B000N8CN4U,Teddy1,I like it,1322438400,0
4,FALSE,1/5/2017,A2OW1FKQFPIA5D,B000N97V5A,JJL,Nice as Lip Liner,1483574400,0
4,FALSE,1/4/2017,A2SH7OWE8QJYNC,B000N97V5A,Delamaine,A makeup box basic,1483488000,0
5,FALSE,1/4/2017,A3M8R4JD1SIS76,B000N97V5A,Mary Cooke,Good lip liner,1483488000,0
5,FALSE,1/3/2017,A2705TYWNRS495,B000N97V5A,Jh,Wonderful lip pencil that outlasts even kissing.,1483401600,0
5,FALSE,12/30/2016,A15T9G38F589KM,B000N97V5A,knitting ninja,I love 2 for one products,1483056000,0
5,FALSE,12/30/2016,A22E56DQ8FTP36,B000N97V5A,KM,Flattering colors for day and evening,1483056000,3
4,FALSE,12/29/2016,AJ68F5QP3GK5S,B000N97V5A,Christina,great products,1482969600,0
5,FALSE,12/28/2016,A3FBMSWBJ202SF,B000N97V5A,amazon039s fan,Rich and pigmented like Nars,1482883200,0
3,FALSE,12/25/2016,A5BJMAHZWGJ7N,B000N97V5A,Melaina Lara,I love having the option of two lipliners in one pencil ...,1482624000,0
5,FALSE,12/17/2016,AQY5XBYSENNZQ,B000N97V5A,Quickbeam,Lush color that stays put. Made in Italy.,1481932800,0
5,TRUE,2/16/2016,A3UZT4PB5SKD2H,B000N97V5A,ipka54,I have been trying to find this combination forever. ...,1455580800,0
4,TRUE,12/5/2016,A2PUKFH7AJPAC,B000NARU2S,Familyof4,Four Stars,1480896000,0
4,FALSE,8/23/2016,A2GJX2KCUSR0EI,B000NARU2S,Sneaky Burrito,good for color protection but I find I have to use quite a lot,1471910400,0
4,TRUE,3/28/2013,A2V5R832QCSOMX,B000NARU2S,Leanne,I love how gentle this is,1364428800,0
5,TRUE,8/24/2012,A2V5R832QCSOMX,B000NARU2S,Leanne,Really moisturizing,1345766400,0
4,FALSE,9/30/2011,A34EQAIKKUWYYW,B000NGATTS,K. Wright,Beautiful Coverage and color/ HARD to remove,1317340800,0
5,TRUE,6/11/2015,AWJMRX99ITPXK,B000NGH3X8,Robin,Excellent. Have used Before and dries nail Polish to ...,1433980800,0
4,TRUE,5/20/2015,A30ILEZYINVDB,B000NGH3X8,petlovr,good product/ faster dry on nails.,1432080000,0
5,TRUE,2/15/2016,A7QILJ0KFTUEF,B000NGATTS,Amazon Customer,Five Stars,1455494400,0
5,TRUE,2/17/2014,AVO94A66EQGFH,B000NGH3X8,snorkie,Love this topper spray,1392595200,0
4,TRUE,11/29/2013,A1YK1JZXIIMNZK,B000NGH3X8,eeternal16,Quick  Smells Good,1385683200,0
4,FALSE,9/29/2013,A1TPW86OHXTXFC,B000NGH3X8,prisrob,Works Well,1380412800,0
5,TRUE,8/1/2014,A2GO4MLC7NCV1L,B000NGATTS,Amazon Customer P Parke,Five Stars,1406851200,0
5,TRUE,6/19/2011,A5A3C6XVDYUND,B000NGH3X8,Julia A. Andrews,Thanks again OPI ,1308441600,2
4,TRUE,11/16/2013,A31S7BUH1EJKBS,B000NGATTS,A.F.Hill_ MD,OPI is the best,1384560000,2
5,TRUE,8/31/2013,A21M3YYEERMG3D,B000NGATTS,Sherrie H,YOU CANT GET BETTER THAN THIS,1377907200,0
3,TRUE,2/19/2013,A2YKWYC3WQJX5J,B000NGATTS,ShannonOnTheLakes,Different formula?,1361232000,0
4,TRUE,11/24/2017,A22BKY1TAIN2NR,B000NGI4QI,Melanie,Will buy again,1511481600,0
5,TRUE,2/16/2017,A3SZ1B3N4NQNS9,B000NGI4QI,S. Gent,Worth it.,1487203200,0
5,FALSE,4/25/2007,AK7CAW3N1XZV6,B000NG80GM,Reviewer Dr. Beth,A very wearable soft pink shade,1177459200,3
5,FALSE,3/5/2007,A1WX42M589VAMQ,B000NG80GM,Mir,Outstanding Colors/ Incredible Wear Best nail polish Ive tried,1173052800,183
5,TRUE,8/14/2016,A2HOI48JK8838M,B000NGI4QI,DB,Best in show.,1471132800,0
2,TRUE,6/24/2016,A1437CAM9CNC1E,B000NGI4QI,Kate August,Not worth the price,1466726400,2
5,TRUE,4/26/2016,A2YISOGM55E9NG,B000NGI4QI,Flauna,Best nail polish remover I have ever used,1461628800,0
5,TRUE,4/11/2018,AJ9VB45YRX8C9,B000NG80GM,Amazon Customer,Five Stars,1523404800,0
5,TRUE,4/3/2018,A39ECS1S0CJ0X9,B000NG80GM,Amy Z.,Gifted,1522713600,0
5,TRUE,9/28/2015,A339CCNJEZ2E1K,B000NGI4QI,Michelle,Gentle on natural nails but works,1443398400,0
5,TRUE,3/18/2018,AI2YYV9D3LS8P,B000NG80GM,breezy deaton,Five Stars,1521331200,0
5,TRUE,3/10/2018,A1O3UXMAN62I6V,B000NG80GM,Liz,Five Stars,1520640000,0
5,TRUE,3/5/2018,A2BHOZILR7SY9,B000NG80GM,MustangMary,Tickle My France-y is a great neutral shade,1520208000,0
4,TRUE,3/4/2018,A2WCQTORZ1G1NG,B000NG80GM,Rosalie Soronen,Will be a great color for Easter,1520121600,0
1,TRUE,3/4/2018,A3VXLOGI23ZHHX,B000NG80GM,Nicole M,Very disappointed for an OPI product,1520121600,0
5,TRUE,3/2/2018,A1O5T5R8A6EG7U,B000NG80GM,Anne Amgnee,Five Stars,1519948800,0
5,TRUE,2/28/2018,A2YG3QYP5BFNYG,B000NG80GM,Pus,Love it,1519776000,0
4,TRUE,4/19/2015,A1TPW86OHXTXFC,B000NGI4QI,prisrob,Good Lacquer Removal,1429401600,7
5,TRUE,4/11/2015,A31Z48BHHUTB0P,B000NGI4QI,CoolGramma,Best Nail Lacquer Remover Ive Ever Used,1428710400,2
5,TRUE,4/7/2015,A6LPHO95P3540,B000NGI4QI,Someone,Five Stars,1428364800,0
3,TRUE,2/6/2018,A3IE9F9PFLNUYN,B000NG80GM,Little Booka,Darker Than Pictured,1517875200,0
2,TRUE,1/29/2018,A3P51JNV7DHB2L,B000NG80GM,RV Living,Great service but Ugly color,1517184000,0
5,TRUE,1/13/2018,ACMSQCH1H7JZD,B000NG80GM,KED,Pretty,1515801600,0
4,TRUE,1/12/2018,AIWN1666ZUAP9,B000NG80GM,Lori,Beautiful Red-Blue,1515715200,0
5,TRUE,11/14/2014,AENH50GW3OKDA,B000NGI4QI,K,Works,1415923200,0
1,TRUE,1/10/2018,A3OP1NKCMO99U2,B000NG80GM,Amazon Customer,One Star,1515542400,0
3,TRUE,1/1/2018,A11LI37SHY97N,B000NG80GM,Dede Koll,like it was old,1514764800,0
5,TRUE,2/21/2014,A2JNO9OR8FGNR4,B000NGI4QI,MusingCrow,Great - from a skeptic,1392940800,4
5,TRUE,12/7/2017,AUPUDYKYU6431,B000NG80GM,Annie,Five Stars,1512604800,0
5,TRUE,8/13/2013,A3D140J4JTAKSZ,B000NGI4QI,Sher,Amazing,1376352000,27
5,TRUE,10/8/2011,A9HCLHLFHKS2H,B000NGI4QI,Melanie Elaine,Hard To Find In Stores...,1318032000,4
3,TRUE,10/1/2011,A1HQ56HXZQJ1WU,B000NGI4QI,HailAtlantis,Works well/ but not very moisturizing.,1317427200,32
5,TRUE,10/17/2017,A2L77YQRAEA1YZ,B000NG80GM,ELLE,Samoan sand,1508198400,0
4,TRUE,10/7/2017,ADLZKR4HKJ83S,B000NG80GM,Kindle CustomerRosieM,It looks awfully terra cotta rather than more muted/ well see.,1507334400,0
2,TRUE,10/3/2017,AO6XYV4ZKJ2UW,B000NG80GM,TurtleLynn,Peachy yellow mess,1506988800,0
5,FALSE,9/22/2017,A6VOQ7HCFLPGP,B000NG80GM,Diane H. Westerman,Real nice I love it.,1506038400,0
5,TRUE,9/18/2017,A1CKAZZ3Z647NA,B000NG80GM,FJL,Great color,1505692800,0
4,TRUE,9/10/2017,A3DZFW2XL5S6XK,B000NG80GM,tnakamoto,Love it,1505001600,0
4,TRUE,9/6/2017,A3BM33D682B9XV,B000NG80GM,Sasha McKinley-Yunker,but still a nice/ bright mod pink,1504656000,0
1,FALSE,8/28/2017,A1KGCBNUMKYV7L,B000NG80GM,bertthetroll,Beware after removal-Russian Navy,1503878400,0
4,TRUE,7/23/2017,A1ZKGSDVP057L9,B000NG80GM,Mariane Matera,Nice/ Different from Previous Years,1500768000,0
5,TRUE,7/20/2017,A3HSC1S1WID15T,B000NG80GM,Opie,a great red.,1500508800,0
1,TRUE,7/13/2017,A2Z06I0Q4FMFHP,B000NG80GM,King,Cheap Quality.,1499904000,0
5,TRUE,7/10/2017,A1ISJC5E0GD68O,B000NG80GM,D. Nelson,Great Color - Fabulous polish,1499644800,0
5,TRUE,7/2/2017,A3HG5MZ9QJMINU,B000NG80GM,USLOESJE,Very pretty,1498953600,0
5,FALSE,3/10/2008,A2SH7OWE8QJYNC,B000NGLR8A,Delamaine,Can I give 10 stars???,1205107200,29
5,TRUE,6/11/2017,A28BA1RUNCWUNZ,B000NG80GM,Mikki,Danke-Shiny Red is my holy grail red,1497139200,3
5,TRUE,6/8/2017,A21LIZOWUJ152K,B000NG80GM,Autumn,Five Stars,1496880000,0
2,FALSE,6/27/2016,A3U62H044GZU7I,B000NGLR8A,S. Gaston,I have used this product several times and it just ...,1466985600,0
2,TRUE,6/1/2017,A12GK5JUYAV0HM,B000NG80GM,M. Charles,Seriously? Whats With All The Hype?,1496275200,3
5,TRUE,2/18/2016,A18OT5BHCTEFDP,B000NGLR8A,Jessica S.,Love this stuff.,1455753600,0
5,TRUE,5/27/2017,A4HUA3IU17AP1,B000NG80GM,mewmoo,True to color. I was afraid it would be ...,1495843200,0
5,TRUE,5/27/2017,A2ANNQ7WTLZUD7,B000NG80GM,Julie F,HIGHLY RECOMMENDED,1495843200,0
5,TRUE,9/1/2015,A23AH7XNL9GSL1,B000NGLR8A,Craisings,works brilliantly and makes my polish lasts longer,1441065600,0
3,TRUE,5/16/2017,AV9TAY68SUZRV,B000NG80GM,Teresa,Very translucent,1494892800,0
5,TRUE,5/16/2017,A3MY4POKX3EQEX,B000NG80GM,Judith H. Ellington,Five Stars,1494892800,0
5,TRUE,9/28/2014,A1NZET944GAD05,B000NGLR8A,MCSchexy,Love,1411862400,0
3,TRUE,4/25/2017,AIWSX8DYYGBJY,B000NG80GM,GNF,Not bad/ color is not as shown.,1493078400,9
5,TRUE,4/19/2017,A2ZLPBWFUQPUJA,B000NG80GM,Happy Student,Five Stars,1492560000,0
3,TRUE,4/18/2017,A2WRHFD1BJ8W7A,B000NG80GM,NKG,Oh It is Bright,1492473600,0
5,TRUE,4/3/2017,A22YTUDL95N29U,B000NG80GM,Dee,Gorgeous but Needs Many Coats,1491177600,0
4,TRUE,3/25/2017,ANE1HNWMHEB7G,B000NG80GM,Mom5,Four Stars,1490400000,0
3,TRUE,3/22/2017,A20VCG18UDO3TL,B000NG80GM,Stephanie,More orangey than the picture,1490140800,0
5,TRUE,3/19/2017,A3PH249MRUMLAH,B000NG80GM,Maria M.,Saying just the name,1489881600,0
3,TRUE,3/8/2017,A31ZXB9VUW2HQP,B000NG80GM,vm,Three Stars,1488931200,0
5,TRUE,3/7/2017,A28W77RPDZK7AZ,B000NG80GM,Angela,Love OPI,1488844800,0
5,TRUE,2/16/2017,A3SZ1B3N4NQNS9,B000NG80GM,S. Gent,Perfect color,1487203200,0
3,TRUE,1/24/2017,A1JXY9I578VQ3O,B000NG80GM,Angela M,too purple,1485216000,0
5,TRUE,1/16/2017,AXVH1LLNSSE41,B000NG80GM,Barbara Johnson,Pretty in raspberry,1484524800,0
5,TRUE,1/10/2017,A239ILDOHMMGUV,B000NG80GM,annsterw,My go to summer color,1484006400,0
5,TRUE,1/3/2017,A2BJXOROYN18WY,B000NG80GM,CHM,As described,1483401600,0
5,TRUE,12/28/2016,A3PPEJY11SIL3Z,B000NG80GM,Cat Lady,The Perfect Neutral Mauve Pink,1482883200,5
5,TRUE,12/26/2016,A3N1R7KXEDTW1J,B000NG80GM,Loreezy,Great bright pink color,1482710400,0
5,TRUE,12/26/2016,ASHMBNORPUHAK,B000NG80GM,Lori ATL,Go to color,1482710400,0
5,TRUE,12/22/2016,AZ90LWO8QPGV1,B000NG80GM,HW9001,GOOD,1482364800,0
5,TRUE,12/19/2016,AN62VG516BIOU,B000NG80GM,bheckel,Gorgeous nude nail polish,1482105600,0
5,TRUE,12/17/2016,A3AZM2RI2QXWSO,B000NG80GM,Patricia A. Dickherber,Five Stars,1481932800,0
4,TRUE,12/15/2016,ASODUN15U3MLP,B000NG80GM,flowerchild,Four Stars,1481760000,0
5,TRUE,12/15/2016,A34AKD96BXX0HZ,B000NG80GM,Kim w,A nice opi color,1481760000,0
5,TRUE,12/14/2016,A2QJ710FJC9E40,B000NG80GM,Kevin Vuong,Five Stars,1481673600,0
4,TRUE,12/13/2016,A3OICFS78GXXIJ,B000NG80GM,Kay b,Four Stars,1481587200,0
5,TRUE,12/13/2016,A3OICFS78GXXIJ,B000NG80GM,Kay b,OPI PRODUCTS ARE GREAT The polish stays on without chipping for at ...,1481587200,0
5,TRUE,12/12/2016,A2EG5WO6VCFDQ5,B000NG80GM,rlazar,Classic nail polish,1481500800,0
5,TRUE,12/11/2016,A14CXGHPONCD41,B000NG80GM,Fergy,Five Stars,1481414400,0
5,TRUE,12/9/2016,AFC92OVO2FT69,B000NG80GM,Linda,Five Stars,1481241600,0
5,TRUE,12/7/2016,A24D70VHLXXH85,B000NG80GM,Natalie Duany,Five Stars,1481068800,0
5,TRUE,12/2/2016,A1BEDKI1OQFD5H,B000NG80GM,Pearl Johnson,Five Stars,1480636800,0
5,FALSE,11/28/2016,A1LY4LT62BHY1X,B000NG80GM,Zshag,Great color,1480291200,0
4,TRUE,11/17/2016,A1E7EX9LUM7TOF,B000NG80GM,j,Four Stars,1479340800,0
5,TRUE,11/17/2016,A2ZFE69V0T71HN,B000NG80GM,Gal Burnin039 Up in Texas,Killer current fashion color. Two coats give beautiful smooth intense results.,1479340800,0
5,TRUE,11/17/2016,A2ZFE69V0T71HN,B000NG80GM,Gal Burnin039 Up in Texas,Killer current color.,1479340800,0
5,TRUE,11/17/2016,A3F8PR8105I7MA,B000NG80GM,Robin Reis,Five Stars,1479340800,0
5,TRUE,11/11/2016,A1F29W231WNU90,B000NG80GM,Gabriel Leon,Five Stars,1478822400,0
5,TRUE,11/8/2016,A3P0VHR9YAIR6P,B000NG80GM,jessicalee,Five Stars,1478563200,0
5,TRUE,11/8/2016,A1P9WLE3DFEMQ2,B000NG80GM,ani,Very Vibrant,1478563200,0
5,TRUE,11/7/2016,AZ34737QMSG8Q,B000NG80GM,Ovieda Estrada,Very pretty color - rich and goes with any season,1478476800,0
4,TRUE,11/3/2016,A21BOTUYRKB30M,B000NG80GM,Cbewtra,excellent product.,1478131200,0
