overall,verified,reviewTime,reviewerID,asin,reviewerName,summary,unixReviewTime,vote
5,TRUE,6/25/2014,A34R5N03X79GD8,B0091JKY0M,Richard Rodgers,Good as it gets.,1403654400,0
5,TRUE,3/17/2014,AYPZMUSCTT46O,B0091JKY0M,Blaire Riley,Cute box!,1395014400,0
5,TRUE,1/6/2017,A2LIUNQZMA292R,B0091JKVU0,luv2shop,Amazon Gift Card with Holder,1483660800,0
5,TRUE,1/3/2014,ATA4YSJ4JCBTR,B0091JKY0M,Nathan Venturini,Great Christmas gift,1388707200,0
5,TRUE,12/30/2013,A1CINUBBFNYCL7,B0091JKY0M,JOESPH MARTTINE,Five Stars,1388361600,0
5,TRUE,1/5/2017,A1I7BRTU2J9MHS,B0091JKVU0,Ward Lovelace Jr.,Five Stars,1483574400,0
4,TRUE,1/5/2017,A2630ATALYRS6K,B0091JKVU0,Larry Clark,Four Stars,1483574400,0
5,TRUE,1/3/2017,A28TIBCUPRHJ6F,B0091JKVU0,Will,Five Stars,1483401600,0
5,TRUE,1/2/2017,A33N3U5Y2BVSIL,B0091JKVU0,Amazon Customer,Five Stars,1483315200,0
5,TRUE,12/30/2016,A36NATOCP0GFAT,B0091JKVU0,Kindle Customer,Exactly as ordered,1483056000,0
5,TRUE,12/27/2016,A25POI5IGGENPM,B0091JKVU0,Kindle Customer,Five Stars,1482796800,0
5,TRUE,12/26/2016,A1HNDJ1Y6EB5EQ,B0091JKVU0,Carmine A. Pantuso,Five Stars,1482710400,0
5,TRUE,12/26/2016,A2GKZPASOVZ4DM,B0091JKVU0,Kathy Pisani,Five Stars,1482710400,0
5,TRUE,12/21/2016,A2PHOTTFXUGB7V,B0091JKVU0,Gene S.,Five Stars,1482278400,0
5,TRUE,12/17/2016,A2DIIBPEA3CTXL,B0091JKVU0,Sallye Jefferson,Five Stars,1481932800,0
5,FALSE,12/16/2016,A17WJKTK88DY0C,B0091JKVU0,Dee,Five Stars,1481846400,0
5,TRUE,12/15/2016,A2HYGTHB4LJ9FW,B0091JKVU0,Amante dei Gatti,Pretty gift card tin.,1481760000,0
5,TRUE,12/13/2016,AJ1GX8UA7V8F0,B0091JKVU0,Amazon Customer,Five Stars,1481587200,0
4,TRUE,12/13/2016,AWX69VUHQ4K3N,B0091JKVU0,Doug Hedin,Four Stars,1481587200,0
5,TRUE,12/13/2016,A1SB5ORQW3DHF0,B0091JKVU0,Granny,Easy Gifting,1481587200,0
1,TRUE,12/12/2016,A241GI5D9EVJI6,B0091JKVU0,Tom,Terrible product. Arrived scratched up.,1481500800,0
5,TRUE,12/9/2016,A2V1J3JT5OOZFO,B0091JKVU0,A Long-time Prime Custom,Recommended,1481241600,0
4,TRUE,12/8/2016,ADGKZ1FXY3DRE,B0091JKVU0,judijudi0,Never saw a snowflake like this.,1481155200,0
5,TRUE,12/8/2016,ADFC4YK6CC9C1,B0091JKVU0,Lori H,Five Stars,1481155200,0
5,TRUE,12/7/2016,A2O59ABAZIE8UT,B0091JKVU0,Melody Bey,Five Stars,1481068800,0
5,TRUE,12/7/2016,A1MYVI4E6ZCLHE,B0091JKVU0,Eileen,Good marketing,1481068800,0
5,TRUE,12/6/2016,A3MP4P1CZO3GDO,B0091JKVU0,valandra_77,These tin can guft card holders are super cute and can be used for misc,1480982400,0
5,TRUE,12/3/2016,A1G2TIZW7OJ4I7,B0091JKVU0,Bill Williams,I have used these for several years and it is ...,1480723200,0
5,TRUE,11/2/2016,AIK1JA1DVLUBW,B0091JKVU0,sandy,Five Stars,1478044800,0
5,TRUE,7/7/2016,A5U1KZ3EIK0IG,B0091JKVU0,Branson Mom,Who wouldnt like an amazon gift card for xmas?,1467849600,0
5,TRUE,6/16/2016,A2WPBMZ2ISXTSA,B0091JKVU0,Marie,Five Stars,1466035200,0
3,TRUE,5/21/2016,A2KOKSKEDIBRGQ,B0091JKVU0,Wise One,Works fine. Some scuffs,1463788800,0
5,TRUE,4/22/2016,A3MKDH1WY7FGLS,B0091JKVU0,annmarie dinges,Perfect gift!,1461283200,0
5,TRUE,3/18/2016,A3UYNGXBNCBLHW,B0091JKVU0,Amazon Customer,Five Stars,1458259200,0
5,TRUE,2/16/2016,A3PFXPWNXFPHJP,B0091JKVU0,earl tucker,Five Stars,1455580800,0
5,TRUE,2/9/2016,A1WIA5BW1S80F5,B0091JKVU0,Ele,Five Stars,1454976000,0
5,TRUE,2/8/2016,A14H5YYC6WRY88,B0091JKVU0,MPR,Five Stars,1454889600,0
5,TRUE,2/3/2016,AGJAI24VR1C5U,B0091JKVU0,Rachel K.,Five Stars,1454457600,0
5,TRUE,2/3/2016,A6PM53ZBME6MD,B0091JKVU0,Mary Jasen,Five Stars,1454457600,0
5,TRUE,1/27/2016,A2WCRWBZJETE17,B0091JKVU0,Jeff Quade,Five Stars,1453852800,0
5,TRUE,9/3/2017,A2QCP2MQPDXKHN,B009HE86FQ,Amazon Customer,Five Stars,1504396800,0
1,TRUE,7/1/2017,AV5VSJDEEZIBN,B009HE86FQ,fightingterp,REALLY!,1498867200,0
5,TRUE,3/12/2017,A368CSWVBNABBB,B009HE86FQ,sPhilips,Great,1489276800,0
5,TRUE,1/20/2017,A1KU8DS7KA7OYT,B009HE86FQ,Mike,Great Deal and Can Upload Gift Card to Samsung Pay,1484870400,3
5,TRUE,1/17/2017,ASWJYDUI75UD2,B009HE86FQ,capengin11,Five Stars,1484611200,0
5,TRUE,1/5/2017,A1GA7HZGFBDTIU,B009HE86FQ,TINI FRANKLIN,Five Stars,1483574400,0
5,TRUE,12/7/2016,AGXBZPIW9U37Z,B009HE86FQ,Steve Johnson,Five Stars,1481068800,8
5,TRUE,8/24/2016,A1O0W1MJPZYI9J,B009HE86FQ,CYNTHIA MCGOWAN,Five Stars,1471996800,0
5,TRUE,4/27/2016,A24LOQNUJL15V4,B009HE86FQ,brenda, great gift,1461715200,0
5,TRUE,6/8/2015,AQ07WF9O4HG65,B009HE86FQ,Marvin,Five Stars,1433721600,0
5,TRUE,1/15/2015,A3N86QZF0TS44G,B009HE86FQ,Carrie,Five Stars,1421280000,0
3,TRUE,4/23/2017,A2HYGTHB4LJ9FW,B00ADR2XIC,Amante dei Gatti,OK| but Not Exactly as Expected,1492905600,0
5,TRUE,3/13/2017,A63HW9AIN5MI3,B00ADR2XIC,bearcat,Five Stars,1489363200,0
5,TRUE,2/12/2017,A11P365785M5XM,B00ADR2XIC,Shining Sun,Five Stars,1486857600,0
5,TRUE,1/24/2017,A11X3NZ01RLQYZ,B00ADR2XIC,Amazon Customer,Five Stars,1485216000,0
4,TRUE,1/5/2017,A2630ATALYRS6K,B00ADR2XIC,Larry Clark,Four Stars,1483574400,0
5,TRUE,12/26/2016,AETR739T7Z70K,B00ADR2XIC,Laurel Racanelli,Five Stars,1482710400,0
5,TRUE,12/17/2016,A1DTFDL68IUFWO,B00ADR2XIC,Jennifer A.,The Best Gift Ever!,1481932800,0
5,TRUE,7/13/2016,AK3402G7FO7AY,B00ADR2XIC,JMK,Great for a gift!,1468368000,0
5,TRUE,6/22/2016,A1Z3D35JS8AGCP,B00ADR2XIC,Pam DeBoer,Five Stars,1466553600,0
5,TRUE,6/16/2016,A2WPBMZ2ISXTSA,B00ADR2XIC,Marie,Five Stars,1466035200,0
5,TRUE,5/19/2016,AQQ89MHENR0OL,B00ADR2XIC,Kim Johnson,Five Stars,1463616000,0
5,TRUE,3/4/2016,A2GKZPASOVZ4DM,B00ADR2XIC,Kathy Pisani,Five Stars,1457049600,0
5,TRUE,2/25/2016,A1LCT6F9JL6P7C,B00ADR2XIC,mike murphy,Five Stars,1456358400,0
5,TRUE,2/19/2016,A2W3RQOSC87P4A,B00ADR2XIC,Linda Murphy                                                                          on,Five Stars,1455840000,0
5,FALSE,1/9/2016,A31V303E0E0QAW,B00ADR2XIC,Jessica,The recipient loved it.,1452297600,0
5,TRUE,1/5/2016,AR6JYAHAJ9P69,B00ADR2XIC,Caleb,Five Stars,1451952000,0
5,TRUE,1/5/2016,A14H5YYC6WRY88,B00ADR2XIC,MPR,Five Stars,1451952000,0
5,TRUE,12/8/2015,A1GA7HZGFBDTIU,B00ADR2XIC,TINI FRANKLIN,Five Stars,1449532800,0
5,TRUE,11/23/2015,A27E3CO88L5D6F,B00ADR2XIC,Sunny Gal,Beautiful presentation. Box and ribbon very good quality,1448236800,0
5,TRUE,6/22/2015,A2TZK0F2X8EIVA,B00ADR2XIC,Nikki,Such a good idea!,1434931200,0
5,TRUE,3/22/2014,A3LBAY6DVQRSDK,B00ADR2XIC,GMack,Love It!,1395446400,0
5,TRUE,6/6/2018,A2EMYDRME7UQVN,B00AR51Y5I,Mazooch,Five Stars,1528243200,0
5,TRUE,5/23/2018,A2VIPI69EC0N1F,B00AR51Y5I,Steven,Five Stars,1527033600,0
4,TRUE,4/9/2018,A1FKMXROBDOI7W,B00AR51Y5I,D.M.,Four Stars,1523232000,0
5,TRUE,2/18/2018,ACDG3M94UMZGJ,B00AR51Y5I,Joan Freesh,Five Stars,1518912000,0
5,TRUE,1/16/2018,A2EMTLQJQS9PQJ,B00AR51Y5I,Irene P Couchman,Five Stars,1516060800,0
5,TRUE,1/6/2018,A3JT9D014239AO,B00AR51Y5I,Jill Mill,Five Stars,1515196800,0
5,TRUE,1/2/2018,A372VTY14DCC05,B00AR51Y5I,Amazon Customer,Five Stars,1514851200,0
4,TRUE,1/2/2018,A1SB5ORQW3DHF0,B00AR51Y5I,Granny,Four Stars,1514851200,0
5,TRUE,12/20/2017,A1NUKBPD6F98HJ,B00AR51Y5I,Denise L.,Cant Beat It!!,1513728000,0
5,TRUE,12/14/2017,A32MAHV0PG6YU6,B00AR51Y5I,Jen,Five Stars,1513209600,0
5,TRUE,11/15/2017,A20WQK0UTZB7F1,B00AR51Y5I,Jennie,Five Stars,1510704000,0
5,TRUE,10/11/2017,A175XXVMLQA98A,B00AR51Y5I,J Rickman,Love me some Starbucks!,1507680000,0
5,TRUE,9/29/2017,AV8SEQYKSR87,B00AR51Y5I,Amazon Customer,Five Stars,1506643200,0
5,TRUE,9/3/2017,A2QCP2MQPDXKHN,B00AR51Y5I,Amazon Customer,Five Stars,1504396800,0
5,TRUE,8/13/2017,A1NTR9DDR4FCH4,B00AR51Y5I,Bozoman,Great gift idea,1502582400,0
5,TRUE,8/11/2017,A2GU89M4JF6P6I,B00AR51Y5I,PAT MORRIS,Very pleased.,1502409600,0
5,TRUE,8/2/2017,A3BZAHYJ1UIIEU,B00AR51Y5I,Amazon Customer,Five Stars,1501632000,0
5,TRUE,6/23/2017,A2DIIBPEA3CTXL,B00AR51Y5I,Sallye Jefferson,Five Stars,1498176000,0
5,TRUE,6/12/2017,A3R5T3RUT90PYL,B00AR51Y5I,Tracey Tracey,Great,1497225600,0
5,TRUE,4/23/2017,A2AQXLQBQ9DDLY,B00AR51Y5I,Amazon Customer,Five Stars,1492905600,0
5,TRUE,3/22/2017,A2H5IZALZGE4AD,B00AR51Y5I,Alan,Five Stars,1490140800,0
5,TRUE,3/22/2017,A1MVZEZZ0PLKM5,B00AR51Y5I,sheri001,Five Stars,1490140800,0
5,TRUE,3/18/2017,A3T3BD40FHQFYK,B00AR51Y5I,Alena Majarian,Five Stars,1489795200,0
5,TRUE,3/12/2017,AZLOVR7A8WCNL,B00AR51Y5I,Amber. J. L,Five Stars,1489276800,0
5,TRUE,3/10/2017,AQ2S8N5JQW6LB,B00AR51Y5I,B.New,All good!,1489104000,0
5,TRUE,3/5/2017,A3O5INI2TZ8KHT,B00AR51Y5I,Mar,Great gift,1488672000,0
5,TRUE,3/2/2017,A3JVFGFO1DZIBX,B00AR51Y5I,Brandon,It is what it says it is...,1488412800,0
5,TRUE,1/24/2017,A11X3NZ01RLQYZ,B00AR51Y5I,Amazon Customer,Five Stars,1485216000,0
5,TRUE,1/21/2017,A2Y9R4IWK1ANBN,B00AR51Y5I,Jamie,Five Stars,1484956800,0
5,TRUE,1/21/2017,A3J1C3TMUMN00P,B00AR51Y5I,Keith Carter,Five Stars,1484956800,0
5,TRUE,1/13/2017,A13H0YP0J8PM6V,B00AR51Y5I,Vincent Marrero,Five Stars,1484265600,0
5,TRUE,1/5/2017,A1I7BRTU2J9MHS,B00AR51Y5I,Ward Lovelace Jr.,Five Stars,1483574400,0
5,TRUE,1/2/2017,A2AWS633WWTXFX,B00AR51Y5I,Wades Web Works| LLC,Five Stars,1483315200,0
5,TRUE,1/1/2017,A3RROHRPYKJU4J,B00AR51Y5I,TC,Amazon zooms!,1483228800,0
5,TRUE,12/30/2016,A36NATOCP0GFAT,B00AR51Y5I,Kindle Customer,Exactly as ordered,1483056000,0
5,TRUE,12/27/2016,AETR739T7Z70K,B00AR51Y5I,Laurel Racanelli,Was very happy with her gift,1482796800,0
4,TRUE,12/25/2016,A1SVYJFIASQ46Z,B00AR51Y5I,Amazon Customer,Four Stars,1482624000,0
5,TRUE,12/15/2016,A36ABUVB4X9Q1C,B00AR51Y5I,DFC,Five Stars,1481760000,0
5,TRUE,12/12/2016,A2O59ABAZIE8UT,B00AR51Y5I,Melody Bey,Five Stars,1481500800,0
5,TRUE,12/11/2016,ADL4AT0OZ9IS6,B00AR51Y5I,Jon A Frankel,Five Stars,1481414400,0
5,TRUE,11/28/2016,A1NW1MPYSXIS8N,B00AR51Y5I,JJ,Five Stars,1480291200,0
5,TRUE,11/25/2016,A1MJFUM51NG1IQ,B00AR51Y5I,Kathy Mickelson,Five Stars,1480032000,0
5,TRUE,11/23/2016,AJB93DLR42UOC,B00AR51Y5I,Pam Varner,Five Stars,1479859200,0
5,TRUE,11/5/2016,A34CF62DEN31Q9,B00AR51Y5I,Marco Falso,Five Stars,1478304000,0
5,TRUE,10/22/2016,A1GVHYZPFR762D,B00AR51Y5I,Cindy,Five Stars,1477094400,0
5,TRUE,8/11/2016,A2CGORRQGDEL37,B00AR51Y5I,T.C.,A+++++++++++ for an A++++++++++++ BIL,1470873600,0
5,TRUE,8/7/2016,AXSVY0U0NVL89,B00AR51Y5I,Leah Palermo,Five Stars,1470528000,0
5,TRUE,7/30/2016,AS9ARKLF5DV8R,B00AR51Y5I,SBestHNL,chickens & coffee,1469836800,0
4,TRUE,7/26/2016,A22KMCKYE5KQ2X,B00AR51Y5I,DogBreath101,Get your caffeine fix...,1469491200,3
5,TRUE,7/25/2016,ATZ9ZSR664K54,B00AR51Y5I,Amazon Customer,Five Stars,1469404800,0
5,TRUE,7/19/2016,A35S2WL2F27WC7,B00AR51Y5I,Nicole,Great item!,1468886400,0
5,TRUE,5/17/2016,A1EN789V0ZI7BQ,B00AR51Y5I,Deb Beaulieu,Five Stars,1463443200,0
5,TRUE,5/5/2016,A3BJVPWDEUJHIY,B00AR51Y5I,hkonk,Five Stars,1462406400,0
5,TRUE,4/13/2016,A3FA7V5OQA9FBU,B00AR51Y5I,ultimator,Five Stars,1460505600,0
5,TRUE,3/19/2016,A138CUKESU7PIX,B00AR51Y5I,Diva1980,SB Fan,1458345600,0
5,TRUE,3/18/2016,A3UYNGXBNCBLHW,B00AR51Y5I,Amazon Customer,Five Stars,1458259200,0
5,TRUE,3/7/2016,A5U1KZ3EIK0IG,B00AR51Y5I,Branson Mom,Five Stars,1457308800,0
5,TRUE,2/29/2016,A3PV2E6RXRS8EO,B00AR51Y5I,Brett &amp Family,Its a gift card,1456704000,0
5,TRUE,2/16/2016,A3PFXPWNXFPHJP,B00AR51Y5I,earl tucker,Five Stars,1455580800,0
5,TRUE,2/13/2016,A37CORPQS3IVD0,B00AR51Y5I,Donna,Five Stars,1455321600,0
5,TRUE,2/3/2016,AGJAI24VR1C5U,B00AR51Y5I,Rachel K.,Great Buy.,1454457600,0
5,TRUE,1/31/2016,AI7MRD5O9MSA4,B00AR51Y5I,virginia lamy,nice,1454198400,0
5,TRUE,1/29/2016,A2M5PNYYFWSJMD,B00AR51Y5I,D. Hooks,Perfect gift,1454025600,0
5,FALSE,1/25/2016,A2R2WCEUJHAV7D,B00AR51Y5I,brian camp,Five Stars,1453680000,0
5,TRUE,1/22/2016,A32M8K2QDHX8JO,B00AR51Y5I,Robbie Shortner,Five Stars,1453420800,0
5,TRUE,1/20/2016,A182B2JKKMI6DM,B00AR51Y5I,Patricia C Apple,Five Stars,1453248000,0
5,TRUE,1/20/2016,ATDJ6NCKR2VLE,B00AR51Y5I,Jay D. Seacrist,Five Stars,1453248000,0
5,TRUE,1/9/2016,A31V303E0E0QAW,B00AR51Y5I,Jessica,The recipient loved it.,1452297600,0
5,TRUE,1/6/2016,A1Y1SGZB6T9RYM,B00AR51Y5I,JLAW,Five Stars,1452038400,0
5,TRUE,12/20/2015,AP6K4SV815OHV,B00AR51Y5I,MeeMaw,AWWW,1450569600,0
5,TRUE,11/21/2015,A1F2NKB1ZKMO2V,B00AR51Y5I,allie,Love it,1448064000,0
5,FALSE,11/15/2015,A1TC5SEU8KYKKJ,B00AR51Y5I,Jarrod Hall,Five Stars,1447545600,0
5,TRUE,11/14/2015,AIP32S4JWIKID,B00AR51Y5I,Amazon Customer,coffee!!,1447459200,0
5,TRUE,9/14/2015,A1M707ORDR92AE,B00AR51Y5I,Miss Sakura,The best way to gift,1442188800,0
5,TRUE,9/13/2015,A3I224EIU5XS1V,B00AR51Y5I,Phyllis Lindemann,Five Stars,1442102400,0
5,FALSE,9/7/2015,A1CNOV5UEANRS3,B00AR51Y5I,MissNewYork41,Five Stars,1441584000,0
5,TRUE,8/23/2015,A30LWSTIFT6LJB,B00AR51Y5I,Love  Amazon,So glad Amazon offers this gift card!!,1440288000,0
5,FALSE,8/15/2015,A1U1G73EI5IRZF,B00AR51Y5I,Victor,Five Stars,1439596800,0
5,TRUE,7/4/2015,A1G7X4M1MBNIP7,B00AR51Y5I,MySpecialWorld,Reload,1435968000,0
5,TRUE,6/26/2015,A31JPNHS8Y3G40,B00AR51Y5I,Busy Girl,Five Stars,1435276800,0
5,TRUE,6/15/2015,A21G4URAAP0EN,B00AR51Y5I,Jaclyn Gordon,Five Stars,1434326400,0
5,TRUE,3/10/2015,A3OHGWD8LIDZ8K,B00AR51Y5I,Sherri D.,Five Stars,1425945600,0
5,TRUE,1/9/2015,AZDGZL2OF9S1E,B00AR51Y5I,Cindy,Five Stars,1420761600,0
5,TRUE,1/2/2015,A2LBAX3ZGERMH0,B00AR51Y5I,Sally Booze,Five Stars,1420156800,0
5,TRUE,12/17/2014,AF5WDVMF7BID8,B00AR51Y5I,Barbara,How great it is to have a Starbucks Card so we ...,1418774400,0
5,FALSE,7/4/2014,A33SGA7BQ1X7XG,B00AR51Y5I,MissElainesMusings,Where were we before Starbucks?,1404432000,0
5,TRUE,6/25/2014,A34R5N03X79GD8,B00AR51Y5I,Richard Rodgers,Went over big,1403654400,0
5,FALSE,5/12/2014,A1GQAKL9CGQLP1,B00AR51Y5I,L. M. Keefer,Love This Gift Card,1399852800,0
5,TRUE,5/1/2014,A3PZJVCJN2J4RB,B00AR51Y5I,howardh,Always appreciated gift,1398902400,0
5,TRUE,2/5/2014,AAT29VCFHD42E,B00AR51Y5I,Andrea Freedman,You just cant go wrong with a Starbucks gift card,1391558400,0
5,TRUE,1/18/2014,A2QKY7ZG920FT7,B00AR51Y5I,Jobie Austin,Who doesnt like to go to Starbucks?  It is everywhere hooray and has good coffee drinks and tea.,1390003200,0
5,TRUE,1/12/2014,AOI2LGQR941L7,B00AR51Y5I,vocalgirl,starbucks card,1389484800,0
4,TRUE,1/11/2014,A21WVQICXXQVAS,B00AR51Y5I,Denise Thompson,Gift,1389398400,0
5,TRUE,12/19/2013,A1KDV50IO35IK3,B00AR51Y5I,Katie Robinson,great gift,1387411200,0
5,TRUE,5/21/2018,A3GPR4SKRP0QNR,B00AS527QW,PDUBSNY,As described,1526860800,0
5,TRUE,5/14/2018,A1ZSVEUE12AAQ3,B00AS527QW,TRM,Is What it Is,1526256000,0
5,TRUE,4/27/2018,A2JCUY769II5B5,B00AS527QW,Stephanie K,Five Stars,1524787200,0
5,TRUE,2/19/2018,A1DOFAOMKRDKGV,B00AS527QW,Amazon Customer,Five Stars,1518998400,0
5,TRUE,1/27/2018,A1ROGG4ETFQGAU,B00AS527QW,Will M,I would recommend.,1517011200,5
5,TRUE,1/2/2018,A1LIO5JM3K8O28,B00AS527QW,Amazon Customer,Five Stars,1514851200,0
5,TRUE,12/17/2017,A1C1YNIRA6OSMQ,B00AS527QW,Sis,Know they will enjoy.,1513468800,0
5,TRUE,9/3/2017,A2QCP2MQPDXKHN,B00AS527QW,Amazon Customer,Five Stars,1504396800,0
4,TRUE,5/8/2017,A1J14LNFQ7O80T,B00AS527QW,Daniel de Marksman,Good value,1494201600,0
5,TRUE,4/23/2017,A2AQXLQBQ9DDLY,B00AS527QW,Amazon Customer,Five Stars,1492905600,0
5,TRUE,3/21/2017,A2S1WMTSRVLCN9,B00AS527QW,Amazon Customer,And who doesnt love a movie,1490054400,2
5,TRUE,3/16/2017,A14Z8ADHY64JUV,B00AS527QW,noelle votino,Five Stars,1489622400,0
5,TRUE,12/28/2016,A1U9NOZSL0SN9X,B00AS527QW,J. Romer,Five Stars,1482883200,0
5,TRUE,12/23/2016,AFOKMN2M7MGQK,B00AS527QW,Patrick E.,Worked as expected,1482451200,0
5,TRUE,8/28/2016,A3Q0MGLP821SHF,B00AS527QW,MotherofTwoBoys,Graduation gift,1472342400,3
5,TRUE,8/16/2016,A241GI5D9EVJI6,B00AS527QW,Tom,Regal is the Best!,1471305600,0
5,TRUE,5/9/2016,A3PFXPWNXFPHJP,B00AS527QW,earl tucker,Five Stars,1462752000,0
5,TRUE,5/4/2016,A28K4UDQMSCVWN,B00AS527QW,Jennifer P.,Just like getting free money,1462320000,0
5,TRUE,3/2/2016,A1Y1SGZB6T9RYM,B00AS527QW,JLAW,TY,1456876800,0
5,TRUE,1/22/2016,A32M8K2QDHX8JO,B00AS527QW,Robbie Shortner,Five Stars,1453420800,0
5,TRUE,1/20/2016,A3DXQEOUJMWKAE,B00AS527QW,Nancy,Five Stars,1453248000,0
5,TRUE,1/19/2016,AM5S6RSDY2CTA,B00AS527QW,frtefeteg,They work,1453161600,0
5,TRUE,1/12/2016,A1VP2NVKUX65V0,B00AS527QW,Anela Smith,Five Stars,1452556800,0
5,TRUE,12/20/2015,A3BCLJPWXHN6Z2,B00AS527QW,uk1fan,Bought for our parents - they love these because you can use these at the theater ...,1450569600,3
5,TRUE,6/15/2015,A21G4URAAP0EN,B00AS527QW,Jaclyn Gordon,Five Stars,1434326400,0
5,TRUE,2/9/2015,A260QLS8Z33KCQ,B00AS527QW,Bun,Went down well,1423440000,0
5,TRUE,1/2/2015,A2LBAX3ZGERMH0,B00AS527QW,Sally Booze,Five Stars,1420156800,0
5,FALSE,12/23/2014,A28WNQS5B4JGUJ,B00AS527QW,nenita,Excellent delivery.,1419292800,0
5,TRUE,8/8/2014,A33SGA7BQ1X7XG,B00AS527QW,MissElainesMusings,Five Stars,1407456000,0
5,TRUE,1/26/2018,AICIJFK4YKOBC,B00BXLSIJ0,Kathy Dowden,its a gift card,1516924800,0
3,TRUE,12/11/2017,AV5VSJDEEZIBN,B00BXLSIJ0,fightingterp,OK,1512950400,0
5,TRUE,12/4/2017,AWX69VUHQ4K3N,B00BXLSIJ0,Doug Hedin,Five Stars,1512345600,2
5,TRUE,11/6/2017,A3RUNGX8PZ8VYO,B00BXLSIJ0,Lexus,Item as Described - Packaged Nicely,1509926400,0
5,TRUE,3/1/2018,A28YGUP7ZFI6PP,B00BXLSGHO,Cath,Arrives fast,1519862400,0
5,TRUE,12/31/2017,A2P9CF2457P7J1,B00BXLSGHO,John Gaspard,Five Stars,1514678400,0
5,TRUE,1/17/2017,ASWJYDUI75UD2,B00BXLSIJ0,capengin11,Five Stars,1484611200,0
5,TRUE,1/16/2017,AM5S6RSDY2CTA,B00BXLSIJ0,frtefeteg,Five Stars,1484524800,0
5,TRUE,1/3/2017,A1K78G1I46XN4O,B00BXLSIJ0,Carmelita,American Eagle Outfitters Gift....,1483401600,0
5,TRUE,12/13/2016,AJ1GX8UA7V8F0,B00BXLSIJ0,Amazon Customer,Five Stars,1481587200,0
5,TRUE,1/10/2014,A175XXVMLQA98A,B00BXLSM0A,J Rickman,Great!,1389312000,4
5,TRUE,5/15/2017,A3PZJVCJN2J4RB,B00BXLSGHO,howardh,I purchased this gift card along with a restaurant gift ...,1494806400,0
5,TRUE,5/9/2017,A138CUKESU7PIX,B00BXLSGHO,Diva1980,Gift card,1494288000,0
5,TRUE,5/2/2017,AZLOVR7A8WCNL,B00BXLSGHO,Amber. J. L,Five Stars,1493683200,0
5,TRUE,4/9/2017,A2LN59TG9PA926,B00BXLSGHO,Carl JENKINS,Five Stars,1491696000,0
5,TRUE,9/26/2016,A1I8N725TH7Z7M,B00BXLSIJ0,Pinkribbon20,Great gift and very convenient,1474848000,0
5,TRUE,12/13/2017,A1C1YNIRA6OSMQ,B00BXLSM0A,Sis,Five Stars,1513123200,0
5,TRUE,3/5/2017,A3O5INI2TZ8KHT,B00BXLSGHO,Mar,Great Gift Idea,1488672000,0
5,TRUE,9/7/2016,A1L2NJYQ9O10TP,B00BXLSIJ0,Lee ,Five Stars,1473206400,0
5,TRUE,7/26/2016,A197JBN6LZPSR2,B00BXLSIJ0,nightowl25,Five Stars,1469491200,0
5,TRUE,5/31/2016,AZGFIBEPXL8VT,B00BXLSM0A,PJB,Five Stars,1464652800,0
5,TRUE,3/12/2014,A6CGXL9SR42M0,B00BXLSUF2,G. F. Smith,Chilis Gift Card,1394582400,2
5,TRUE,1/18/2014,A2QKY7ZG920FT7,B00BXLSUF2,Jobie Austin,This card has three of my favorites on it.,1390003200,0
5,TRUE,3/19/2016,A138CUKESU7PIX,B00BXLSM0A,Diva1980,Gift,1458345600,0
5,TRUE,1/10/2016,A2FQU2MZBR2JWV,B00BXLSM0A,LadyMopar340,Great gift.,1452384000,0
5,TRUE,1/4/2016,A15FGESGPI84VP,B00BXLSM0A,Tamara from NC,Five Stars,1451865600,0
5,TRUE,1/30/2017,A2ULIBNQS93NYQ,B00BXLSGHO,Leandra P. Cooke,Five Stars,1485734400,0
5,TRUE,1/25/2017,AZ78R12YFCRS0,B00BXLSGHO,Dina S.,so far so good.,1485302400,0
5,TRUE,6/12/2017,A3R5T3RUT90PYL,B00BXLT1UA,Tracey Tracey,Great,1497225600,0
5,TRUE,4/8/2015,A2R8MK9FJP36PR,B00BXLSM0A,James,Five Stars,1428451200,2
5,TRUE,3/18/2017,A3T3BD40FHQFYK,B00BXLT1UA,Alena Majarian,Work perfectly.,1489795200,2
5,TRUE,1/15/2017,A2GALQK816VOQP,B00BXLSGHO,Archie,date night on parents,1484438400,0
5,TRUE,12/29/2015,A3VN3FXPVOEHGD,B00BXLSIJ0,kathy,Five Stars,1451347200,0
5,TRUE,1/4/2017,A2CUBTVB712ZW3,B00BXLSGHO,Francine Specos,Five Stars,1483488000,0
5,TRUE,1/24/2017,AOAV7YRGTS2BF,B00BXLT1UA,BD Colo,Five Stars,1485216000,0
5,TRUE,11/17/2015,A1M4YX4CF56QUK,B00BXLSIJ0,David Londono,Five Stars,1447718400,0
5,TRUE,12/28/2016,A1U9NOZSL0SN9X,B00BXLSGHO,J. Romer,Five Stars,1482883200,0
5,TRUE,6/13/2015,A2JC55N3T203DD,B00BXLSIJ0,KaylaJean,always check deal of the day for gift cards!,1434153600,0
5,TRUE,12/6/2016,ARXTFURQBJGQT,B00BXLT1UA,Jeffrow1983,A+++++++,1480982400,0
5,TRUE,3/10/2015,A3OHGWD8LIDZ8K,B00BXLSIJ0,Sherri D.,Five Stars,1425945600,0
5,TRUE,12/25/2016,ARIYUC0Z82U9H,B00BXLSGHO,HP Mom,Good deal,1482624000,2
